,Astrocyte,CP,Dorsal Telencephalic IP,Dorsal Telencephalic NPC,Dorsal Telencephalic Neuron,Glioblast,MC,NC Derivatives,Neuroepithelium,Non-telencephalic NPC,Non-telencephalic Neuron,OPC,Ventral Telencephalic NPC,Ventral Telencephalic Neuron
virtual_02657,0.06513204709709378,0.13520164068538307,0.09250638573210421,0.046253192866052104,0.046253192866052104,0.08736714208032063,0.06475447001247295,0.046253192866052104,0.18501277146420841,0.046253192866052104,0.046253192866052104,0.046253192866052104,0.046253192866052104,0.046253192866052104
virtual_02658,0.12002105632567116,0.15792244253377782,0.07896122126688891,0.039480610633444456,0.039480610633444456,0.07457448675206174,0.015792244253377784,0.039480610633444456,0.23688366380066678,0.039480610633444456,0.039480610633444456,0.039480610633444456,0.039480610633444456,0.039480610633444456
virtual_02659,0.18298329849840592,0.15132123903181374,0.0690237230671431,0.03451186153357155,0.03451186153357155,0.06518907178563516,0.04831660614700018,0.03451186153357155,0.20707116920142934,0.03451186153357155,0.03451186153357155,0.03451186153357155,0.03451186153357155,0.03451186153357155
virtual_02660,0.11739621221622977,0.17496550859149626,0.0733726326351436,0.0366863163175718,0.0366863163175718,0.0692963752665245,0.05136084284460052,0.0366863163175718,0.2201178979054308,0.0366863163175718,0.0366863163175718,0.0366863163175718,0.0366863163175718,0.0366863163175718
virtual_02661,0.06758182223572469,0.17825453720449003,0.07475190269865711,0.03737595134932856,0.03737595134932856,0.1038220870814682,0.052326331889059975,0.03737595134932856,0.22425570809597134,0.03737595134932856,0.03737595134932856,0.03737595134932856,0.03737595134932856,0.03737595134932856
virtual_02662,0.1323529411764706,0.1557093425605536,0.0778546712802768,0.0389273356401384,0.0389273356401384,0.07352941176470587,0.015570934256055362,0.0389273356401384,0.23356401384083045,0.0389273356401384,0.0389273356401384,0.0389273356401384,0.0389273356401384,0.0389273356401384
virtual_02663,0.22691057762868222,0.1816228116154733,0.06132718314288709,0.030663591571443546,0.030663591571443546,0.05792011741272669,0.042929028200020966,0.030663591571443546,0.1839815494286613,0.030663591571443546,0.030663591571443546,0.030663591571443546,0.030663591571443546,0.030663591571443546
virtual_02664,0.2938301771533292,0.05497861942577886,0.07941356139279168,0.03970678069639584,0.03970678069639584,0.03970678069639584,0.055589492974954184,0.03970678069639584,0.15882712278558336,0.03970678069639584,0.03970678069639584,0.03970678069639584,0.03970678069639584,0.03970678069639584
virtual_02665,0.2692307692307691,0.1538461538461538,0.0769230769230769,0.03846153846153845,0.03846153846153845,0.03846153846153845,0.03846153846153845,0.03846153846153845,0.11538461538461536,0.03846153846153845,0.03846153846153845,0.03846153846153845,0.03846153846153845,0.03846153846153845
virtual_02666,0.24200581395348833,0.13081395348837208,0.06540697674418604,0.03270348837209302,0.03270348837209302,0.09084302325581393,0.01308139534883721,0.03270348837209302,0.19622093023255813,0.03270348837209302,0.03270348837209302,0.03270348837209302,0.03270348837209302,0.03270348837209302
virtual_02667,0.11262860237049514,0.20847121111846453,0.07039287648155945,0.035196438240779726,0.035196438240779726,0.06648216112147282,0.04927501353709162,0.035196438240779726,0.21117862944467838,0.035196438240779726,0.035196438240779726,0.035196438240779726,0.035196438240779726,0.035196438240779726
virtual_02668,0.1870828055448873,0.1505619614251833,0.0686773859132415,0.03433869295662075,0.03433869295662075,0.06486197558472809,0.04807417013926906,0.03433869295662075,0.20603215773972455,0.03433869295662075,0.03433869295662075,0.03433869295662075,0.03433869295662075,0.03433869295662075
virtual_02669,0.14207650273224043,0.1297814207650273,0.08879781420765025,0.04439890710382512,0.04439890710382512,0.04439890710382512,0.06215846994535518,0.04439890710382512,0.1775956284153005,0.04439890710382512,0.04439890710382512,0.04439890710382512,0.04439890710382512,0.04439890710382512
virtual_02670,0.0525667835813581,0.2150013815502386,0.07259786909488576,0.03629893454744288,0.03629893454744288,0.1008303737428969,0.05081850836642004,0.03629893454744288,0.21779360728465733,0.03629893454744288,0.03629893454744288,0.03629893454744288,0.03629893454744288,0.03629893454744288
virtual_02671,0.23794227080492705,0.16119340898061058,0.06759723602412701,0.033798618012063505,0.033798618012063505,0.09388505003350973,0.06759723602412701,0.033798618012063505,0.10139585403619053,0.033798618012063505,0.033798618012063505,0.033798618012063505,0.033798618012063505,0.033798618012063505
virtual_02672,0.22850399346704636,0.18787220905451427,0.0634373692911347,0.03171868464556735,0.03171868464556735,0.03171868464556735,0.044406158503794285,0.03171868464556735,0.19031210787340408,0.03171868464556735,0.03171868464556735,0.03171868464556735,0.03171868464556735,0.03171868464556735
virtual_02673,0.11862917398945517,0.15817223198594021,0.07908611599297011,0.039543057996485054,0.039543057996485054,0.07469244288224955,0.015817223198594025,0.039543057996485054,0.23725834797891035,0.039543057996485054,0.039543057996485054,0.039543057996485054,0.039543057996485054,0.039543057996485054
virtual_02674,0.23708206686930086,0.1570415400202634,0.0658561296859169,0.03292806484295845,0.03292806484295845,0.03292806484295845,0.04609929078014184,0.03292806484295845,0.19756838905775076,0.03292806484295845,0.03292806484295845,0.03292806484295845,0.03292806484295845,0.03292806484295845
virtual_02675,0.11626607043040804,0.2152040245947456,0.07266629401900501,0.036333147009502506,0.036333147009502506,0.036333147009502506,0.05086640581330351,0.036333147009502506,0.21799888205701506,0.036333147009502506,0.036333147009502506,0.036333147009502506,0.036333147009502506,0.036333147009502506
virtual_02676,0.23202447730749612,0.15808261091279957,0.06629270780214176,0.03314635390107088,0.03314635390107088,0.03314635390107088,0.04640489546149923,0.03314635390107088,0.19887812340642527,0.03314635390107088,0.03314635390107088,0.03314635390107088,0.03314635390107088,0.03314635390107088
virtual_02677,0.12558403838868545,0.1619522667003409,0.07387296375805025,0.036936481879025124,0.036936481879025124,0.06976891021593634,0.05171107463063518,0.036936481879025124,0.22161889127415077,0.036936481879025124,0.036936481879025124,0.036936481879025124,0.036936481879025124,0.036936481879025124
virtual_02678,0.28291241268135403,0.18619022031166035,0.06286942504030091,0.031434712520150454,0.031434712520150454,0.059376679204728625,0.06286942504030091,0.031434712520150454,0.09430413756045136,0.031434712520150454,0.031434712520150454,0.031434712520150454,0.031434712520150454,0.031434712520150454
virtual_02679,0.17749863462588744,0.1693063899508465,0.07099945385035498,0.03549972692517749,0.03549972692517749,0.03549972692517749,0.049699617695248485,0.03549972692517749,0.21299836155106497,0.03549972692517749,0.03549972692517749,0.03549972692517749,0.03549972692517749,0.03549972692517749
virtual_02680,0.25832998795664386,0.10726114010437575,0.07338920112404657,0.03669460056202328,0.03669460056202328,0.06931202328382174,0.0513724407868326,0.03669460056202328,0.14677840224809313,0.03669460056202328,0.03669460056202328,0.03669460056202328,0.03669460056202328,0.03669460056202328
virtual_02681,0.1983185300698352,0.11594006373313444,0.07932741202793409,0.03966370601396704,0.03966370601396704,0.07492033358193774,0.055529188419553864,0.03966370601396704,0.15865482405586817,0.03966370601396704,0.03966370601396704,0.03966370601396704,0.03966370601396704,0.03966370601396704
virtual_02682,0.04673055364502379,0.17016745284296148,0.07762024164766664,0.03881012082383332,0.03881012082383332,0.10780589117731477,0.05433416915336665,0.03881012082383332,0.23286072494299995,0.03881012082383332,0.03881012082383332,0.03881012082383332,0.03881012082383332,0.03881012082383332
virtual_02683,0.23990431167055873,0.19735717947257503,0.06664008657515522,0.03332004328757761,0.03332004328757761,0.06293785954320213,0.06664008657515522,0.03332004328757761,0.09996012986273282,0.03332004328757761,0.03332004328757761,0.03332004328757761,0.03332004328757761,0.03332004328757761
virtual_02684,0.06910295721293223,0.08378073385083608,0.12101661556231878,0.06050830778115939,0.06050830778115939,0.06050830778115939,0.12101661556231878,0.06050830778115939,0.06050830778115939,0.06050830778115939,0.06050830778115939,0.06050830778115939,0.06050830778115939,0.06050830778115939
virtual_02685,0.1244769132562593,0.12128519753173982,0.08298460883750619,0.041492304418753095,0.041492304418753095,0.11525640116320304,0.05808922618625434,0.041492304418753095,0.16596921767501238,0.041492304418753095,0.041492304418753095,0.041492304418753095,0.041492304418753095,0.041492304418753095
virtual_02686,0.32522082895793436,0.050033973685836064,0.07227129532398542,0.03613564766199271,0.03613564766199271,0.06825622336154179,0.0505899067267898,0.03613564766199271,0.14454259064797084,0.03613564766199271,0.03613564766199271,0.03613564766199271,0.03613564766199271,0.03613564766199271
virtual_02687,0.2966287515417294,0.07091955598191035,0.08016993284911605,0.04008496642455803,0.04008496642455803,0.11134712895710563,0.08016993284911605,0.04008496642455803,0.04008496642455803,0.04008496642455803,0.04008496642455803,0.04008496642455803,0.04008496642455803,0.04008496642455803
virtual_02688,0.24753867791842468,0.14064697609001403,0.07032348804500702,0.03516174402250351,0.03516174402250351,0.03516174402250351,0.014064697609001406,0.03516174402250351,0.21097046413502107,0.03516174402250351,0.03516174402250351,0.03516174402250351,0.03516174402250351,0.03516174402250351
virtual_02689,0.2055660974067046,0.12017710309930422,0.08222643896268184,0.04111321948134092,0.04111321948134092,0.04111321948134092,0.05755850727387729,0.04111321948134092,0.16445287792536367,0.04111321948134092,0.04111321948134092,0.04111321948134092,0.04111321948134092,0.04111321948134092
virtual_02690,0.28819762122598347,0.04117108874656907,0.08234217749313814,0.04117108874656907,0.04117108874656907,0.07776761207685268,0.016468435498627632,0.04117108874656907,0.1646843549862763,0.04117108874656907,0.04117108874656907,0.04117108874656907,0.04117108874656907,0.04117108874656907
virtual_02691,0.22223812588381905,0.18272051622568083,0.06169783664763249,0.030848918323816244,0.030848918323816244,0.05827017905609735,0.04318848565334275,0.030848918323816244,0.18509350994289747,0.030848918323816244,0.030848918323816244,0.030848918323816244,0.030848918323816244,0.030848918323816244
virtual_02692,0.06532663316582914,0.09631490787269678,0.054438860971524276,0.054438860971524276,0.054438860971524276,0.054438860971524276,0.07621440536013399,0.054438860971524276,0.2177554438860971,0.054438860971524276,0.054438860971524276,0.054438860971524276,0.054438860971524276,0.054438860971524276
virtual_02693,0.12924368510199571,0.1259297444583548,0.08616245673466381,0.04308122836733191,0.04308122836733191,0.08137565358273803,0.06031371971426467,0.04308122836733191,0.17232491346932763,0.04308122836733191,0.04308122836733191,0.04308122836733191,0.04308122836733191,0.04308122836733191
virtual_02694,0.2700831024930747,0.17774699907663893,0.060018467220683276,0.030009233610341638,0.030009233610341638,0.030009233610341638,0.042012927054478295,0.030009233610341638,0.18005540166204984,0.030009233610341638,0.030009233610341638,0.030009233610341638,0.030009233610341638,0.030009233610341638
virtual_02695,0.28371278458844124,0.039404553415061286,0.07880910683012257,0.039404553415061286,0.039404553415061286,0.10945709281961469,0.01576182136602452,0.039404553415061286,0.15761821366024514,0.039404553415061286,0.039404553415061286,0.039404553415061286,0.039404553415061286,0.039404553415061286
virtual_02696,0.2138982370574125,0.17839037321344325,0.06023571043570811,0.030117855217854057,0.030117855217854057,0.08366070893848349,0.042164997304995684,0.030117855217854057,0.18070713130712435,0.030117855217854057,0.030117855217854057,0.030117855217854057,0.030117855217854057,0.030117855217854057
virtual_02697,0.10921183128172218,0.20214689924741844,0.06825739455107636,0.03412869727553818,0.03412869727553818,0.09480193687649494,0.047780176185753455,0.03412869727553818,0.2047721836532291,0.03412869727553818,0.03412869727553818,0.03412869727553818,0.03412869727553818,0.03412869727553818
virtual_02698,0.11883140160114708,0.2070139801648942,0.06990082447126297,0.03495041223563149,0.03495041223563149,0.06601744533397058,0.048930577129884086,0.03495041223563149,0.20970247341378895,0.03495041223563149,0.03495041223563149,0.03495041223563149,0.03495041223563149,0.03495041223563149
virtual_02699,0.11218490575559535,0.17599858696474976,0.07380585904973377,0.03690292952486689,0.03690292952486689,0.06970553354697079,0.051664101334813646,0.03690292952486689,0.22141757714920135,0.03690292952486689,0.03690292952486689,0.03690292952486689,0.03690292952486689,0.03690292952486689
virtual_02700,0.20783004121074317,0.07353986073610912,0.08313201648429727,0.041566008242148636,0.041566008242148636,0.07851357112405853,0.058192411539008095,0.041566008242148636,0.16626403296859454,0.041566008242148636,0.041566008242148636,0.041566008242148636,0.041566008242148636,0.041566008242148636
virtual_02701,0.11994210938913345,0.16824458783091115,0.0705541819936079,0.03527709099680395,0.03527709099680395,0.09799191943556654,0.049387927395525534,0.03527709099680395,0.21166254598082374,0.03527709099680395,0.03527709099680395,0.03527709099680395,0.03527709099680395,0.03527709099680395
virtual_02702,0.22538389564643066,0.15355825857229344,0.06439539875612306,0.03219769937806153,0.03219769937806153,0.060817876603005104,0.04507677912928614,0.03219769937806153,0.1931861962683692,0.03219769937806153,0.03219769937806153,0.03219769937806153,0.03219769937806153,0.03219769937806153
virtual_02703,0.24415975885455912,0.1356443104747551,0.06782215523737754,0.03391107761868877,0.03391107761868877,0.06405425772418989,0.01356443104747551,0.03391107761868877,0.20346646571213262,0.03391107761868877,0.03391107761868877,0.03391107761868877,0.03391107761868877,0.03391107761868877
virtual_02704,0.12792642140468227,0.15050167224080266,0.07525083612040133,0.037625418060200665,0.037625418060200665,0.10451505016722405,0.015050167224080266,0.037625418060200665,0.225752508361204,0.037625418060200665,0.037625418060200665,0.037625418060200665,0.037625418060200665,0.037625418060200665
virtual_02705,0.11525089813419861,0.2007764515007532,0.0677946459612933,0.03389732298064665,0.03389732298064665,0.09415923050179624,0.047456252172905306,0.03389732298064665,0.2033839378838799,0.03389732298064665,0.03389732298064665,0.03389732298064665,0.03389732298064665,0.03389732298064665
virtual_02706,0.21828126821925647,0.18365010547293215,0.06201172392592514,0.03100586196296257,0.03100586196296257,0.05856662815226263,0.0434082067481476,0.03100586196296257,0.18603517177777543,0.03100586196296257,0.03100586196296257,0.03100586196296257,0.03100586196296257,0.03100586196296257
virtual_02707,0.24012314007183164,0.14622883530015388,0.06670087224217547,0.033350436121087734,0.033350436121087734,0.033350436121087734,0.046690610569522825,0.033350436121087734,0.2001026167265264,0.033350436121087734,0.033350436121087734,0.033350436121087734,0.033350436121087734,0.033350436121087734
virtual_02708,0.17206894523207245,0.1641273016059768,0.06882757809282898,0.03441378904641449,0.03441378904641449,0.06500382375433848,0.04817930466498029,0.03441378904641449,0.20648273427848696,0.03441378904641449,0.03441378904641449,0.03441378904641449,0.03441378904641449,0.03441378904641449
virtual_02709,0.12554489973844812,0.15693112467306014,0.07846556233653007,0.039232781168265035,0.039232781168265035,0.07410636442894505,0.015693112467306015,0.039232781168265035,0.2353966870095902,0.039232781168265035,0.039232781168265035,0.039232781168265035,0.039232781168265035,0.039232781168265035
virtual_02710,0.21731054977711736,0.1838781575037147,0.062088728507747826,0.031044364253873913,0.031044364253873913,0.05863935470176183,0.043462109955423475,0.031044364253873913,0.18626618552324348,0.031044364253873913,0.031044364253873913,0.031044364253873913,0.031044364253873913,0.031044364253873913
virtual_02711,0.28764204545454536,0.12784090909090906,0.06392045454545453,0.031960227272727265,0.031960227272727265,0.06036931818181817,0.01278409090909091,0.031960227272727265,0.19176136363636362,0.031960227272727265,0.031960227272727265,0.031960227272727265,0.031960227272727265,0.031960227272727265
virtual_02712,0.22178292894280757,0.1389189774696707,0.06336655112651646,0.03168327556325823,0.03168327556325823,0.08800909878682842,0.044356585788561526,0.03168327556325823,0.1900996533795494,0.03168327556325823,0.03168327556325823,0.03168327556325823,0.03168327556325823,0.03168327556325823
virtual_02713,0.12554489973844812,0.15693112467306014,0.07846556233653007,0.039232781168265035,0.039232781168265035,0.07410636442894505,0.015693112467306015,0.039232781168265035,0.2353966870095902,0.039232781168265035,0.039232781168265035,0.039232781168265035,0.039232781168265035,0.039232781168265035
virtual_02714,0.24647887323943654,0.1408450704225352,0.0704225352112676,0.0352112676056338,0.0352112676056338,0.0352112676056338,0.01408450704225352,0.0352112676056338,0.21126760563380279,0.0352112676056338,0.0352112676056338,0.0352112676056338,0.0352112676056338,0.0352112676056338
virtual_02715,0.22638024669642262,0.15336074404696465,0.06431257008421098,0.03215628504210549,0.03215628504210549,0.06073964952397703,0.045018799058947685,0.03215628504210549,0.19293771025263295,0.03215628504210549,0.03215628504210549,0.03215628504210549,0.03215628504210549,0.03215628504210549
virtual_02716,0.11087244930191419,0.1762587655568892,0.07391496620127612,0.03695748310063806,0.03695748310063806,0.0698085791900941,0.051740476340893286,0.03695748310063806,0.22174489860382837,0.03695748310063806,0.03695748310063806,0.03695748310063806,0.03695748310063806,0.03695748310063806
virtual_02717,0.233041352617641,0.15787329394988794,0.06620492972092075,0.033102464860460375,0.033102464860460375,0.033102464860460375,0.046343450804644526,0.033102464860460375,0.19861478916276226,0.033102464860460375,0.033102464860460375,0.033102464860460375,0.033102464860460375,0.033102464860460375
virtual_02718,0.279696132596685,0.12430939226519337,0.062154696132596686,0.031077348066298343,0.031077348066298343,0.08632596685082873,0.012430939226519338,0.031077348066298343,0.18646408839779008,0.031077348066298343,0.031077348066298343,0.031077348066298343,0.031077348066298343,0.031077348066298343
virtual_02719,0.1424552544393107,0.06358579676896359,0.09184615088850295,0.04592307544425148,0.04592307544425148,0.08674358695025279,0.06429230562195208,0.04592307544425148,0.1836923017770059,0.04592307544425148,0.04592307544425148,0.04592307544425148,0.04592307544425148,0.04592307544425148
virtual_02720,0.20042483212279014,0.07091955598191035,0.08016993284911605,0.04008496642455803,0.04008496642455803,0.11134712895710563,0.056118952994381244,0.04008496642455803,0.1603398656982321,0.04008496642455803,0.04008496642455803,0.04008496642455803,0.04008496642455803,0.04008496642455803
virtual_02721,0.12314979277679099,0.1687388987566607,0.07696862048549435,0.03848431024274718,0.03848431024274718,0.03848431024274718,0.05387803433984605,0.03848431024274718,0.2309058614564831,0.03848431024274718,0.03848431024274718,0.03848431024274718,0.03848431024274718,0.03848431024274718
virtual_02722,0.06345865616313956,0.1734586285610186,0.07912147969449972,0.03956073984724986,0.03956073984724986,0.07472584193369416,0.0553850357861498,0.03956073984724986,0.23736443908349916,0.03956073984724986,0.03956073984724986,0.03956073984724986,0.03956073984724986,0.03956073984724986
virtual_02723,0.18343311481512353,0.15610672945496815,0.06546411235208341,0.032732056176041704,0.032732056176041704,0.09092237826678252,0.04582487864645839,0.032732056176041704,0.19639233705625025,0.032732056176041704,0.032732056176041704,0.032732056176041704,0.032732056176041704,0.032732056176041704
virtual_02724,0.13103630015152512,0.18380657487318,0.07708017655972065,0.03854008827986032,0.03854008827986032,0.10705580077738978,0.07708017655972065,0.03854008827986032,0.11562026483958099,0.03854008827986032,0.03854008827986032,0.03854008827986032,0.03854008827986032,0.03854008827986032
virtual_02725,0.06313501972969365,0.168131302541032,0.084065651270516,0.042032825635258,0.042032825635258,0.07939533731104288,0.016813130254103203,0.042032825635258,0.25219695381154805,0.042032825635258,0.042032825635258,0.042032825635258,0.042032825635258,0.042032825635258
virtual_02726,0.22638024669642262,0.15336074404696465,0.06431257008421098,0.03215628504210549,0.03215628504210549,0.06073964952397703,0.045018799058947685,0.03215628504210549,0.19293771025263295,0.03215628504210549,0.03215628504210549,0.03215628504210549,0.03215628504210549,0.03215628504210549
virtual_02727,0.12792642140468227,0.15050167224080266,0.07525083612040133,0.037625418060200665,0.037625418060200665,0.10451505016722405,0.015050167224080266,0.037625418060200665,0.225752508361204,0.037625418060200665,0.037625418060200665,0.037625418060200665,0.037625418060200665,0.037625418060200665
virtual_02728,0.05608436622611792,0.17564883927960007,0.040060261590084224,0.040060261590084224,0.040060261590084224,0.11127850441690063,0.05608436622611792,0.040060261590084224,0.2403615695405054,0.040060261590084224,0.040060261590084224,0.040060261590084224,0.040060261590084224,0.040060261590084224
virtual_02729,0.14376775977267492,0.07948698256662312,0.0898548498579218,0.0449274249289609,0.0449274249289609,0.08486291375470392,0.06289839490054527,0.0449274249289609,0.1797096997158436,0.0449274249289609,0.0449274249289609,0.0449274249289609,0.0449274249289609,0.0449274249289609
virtual_02730,0.23604663158980702,0.1470133085731971,0.06705870215619518,0.03352935107809759,0.03352935107809759,0.03352935107809759,0.046941091509336626,0.03352935107809759,0.20117610646858555,0.03352935107809759,0.03352935107809759,0.03352935107809759,0.03352935107809759,0.03352935107809759
virtual_02731,0.20783004121074317,0.07353986073610912,0.08313201648429727,0.041566008242148636,0.041566008242148636,0.07851357112405853,0.058192411539008095,0.041566008242148636,0.16626403296859454,0.041566008242148636,0.041566008242148636,0.041566008242148636,0.041566008242148636,0.041566008242148636
virtual_02732,0.1697904234718281,0.1587148635407427,0.06655784600095663,0.033278923000478314,0.033278923000478314,0.09244145277910643,0.04659049220066964,0.033278923000478314,0.19967353800286988,0.033278923000478314,0.033278923000478314,0.033278923000478314,0.033278923000478314,0.033278923000478314
virtual_02733,0.2700831024930747,0.17774699907663893,0.060018467220683276,0.030009233610341638,0.030009233610341638,0.030009233610341638,0.042012927054478295,0.030009233610341638,0.18005540166204984,0.030009233610341638,0.030009233610341638,0.030009233610341638,0.030009233610341638,0.030009233610341638
virtual_02734,0.33115290269828285,0.03679476696647588,0.07358953393295176,0.03679476696647588,0.03679476696647588,0.10220768601798855,0.014717906786590353,0.03679476696647588,0.1471790678659035,0.03679476696647588,0.03679476696647588,0.03679476696647588,0.03679476696647588,0.03679476696647588
virtual_02735,0.27802294792586046,0.03971756398940864,0.07943512797881729,0.03971756398940864,0.03971756398940864,0.11032656663724623,0.01588702559576346,0.03971756398940864,0.15887025595763457,0.03971756398940864,0.03971756398940864,0.03971756398940864,0.03971756398940864,0.03971756398940864
virtual_02736,0.3109129561828274,0.06111964095901734,0.06909176804062832,0.03454588402031416,0.03454588402031416,0.0959607889453171,0.04836423762843982,0.03454588402031416,0.13818353608125664,0.03454588402031416,0.03454588402031416,0.03454588402031416,0.03454588402031416,0.03454588402031416
virtual_02737,0.12295081967213115,0.16393442622950818,0.08196721311475409,0.040983606557377046,0.040983606557377046,0.040983606557377046,0.01639344262295082,0.040983606557377046,0.2459016393442623,0.040983606557377046,0.040983606557377046,0.040983606557377046,0.040983606557377046,0.040983606557377046
virtual_02738,0.2258126822861337,0.042589766866899734,0.08517953373379947,0.042589766866899734,0.042589766866899734,0.11830490796361037,0.017035906746759897,0.042589766866899734,0.17035906746759893,0.042589766866899734,0.042589766866899734,0.042589766866899734,0.042589766866899734,0.042589766866899734
virtual_02739,0.13841785629781528,0.06388516444514551,0.09227857086521017,0.046139285432605086,0.046139285432605086,0.08715198359492071,0.06459499960564713,0.046139285432605086,0.18455714173042034,0.046139285432605086,0.046139285432605086,0.046139285432605086,0.046139285432605086,0.046139285432605086
virtual_02740,0.23502066115702472,0.14721074380165286,0.0671487603305785,0.03357438016528925,0.03357438016528925,0.03357438016528925,0.047004132231404955,0.03357438016528925,0.20144628099173553,0.03357438016528925,0.03357438016528925,0.03357438016528925,0.03357438016528925,0.03357438016528925
virtual_02741,0.051715961880984374,0.24621987201816328,0.08313917756457462,0.04156958878228731,0.04156958878228731,0.07852033436654268,0.08313917756457462,0.04156958878228731,0.12470876634686194,0.04156958878228731,0.04156958878228731,0.04156958878228731,0.04156958878228731,0.04156958878228731
virtual_02742,0.05081111546755537,0.23114340325426383,0.07804842187806312,0.03902421093903156,0.03902421093903156,0.03902421093903156,0.05463389531464418,0.03902421093903156,0.23414526563418936,0.03902421093903156,0.03902421093903156,0.03902421093903156,0.03902421093903156,0.03902421093903156
virtual_02743,0.12924368510199571,0.1259297444583548,0.08616245673466381,0.04308122836733191,0.04308122836733191,0.08137565358273803,0.06031371971426467,0.04308122836733191,0.17232491346932763,0.04308122836733191,0.04308122836733191,0.04308122836733191,0.04308122836733191,0.04308122836733191
virtual_02744,0.12554489973844812,0.15693112467306014,0.07846556233653007,0.039232781168265035,0.039232781168265035,0.07410636442894505,0.015693112467306015,0.039232781168265035,0.2353966870095902,0.039232781168265035,0.039232781168265035,0.039232781168265035,0.039232781168265035,0.039232781168265035
virtual_02745,0.2308335620483477,0.05703266337796029,0.08238051376816487,0.041190256884082434,0.041190256884082434,0.07780381855882237,0.05766635963771541,0.041190256884082434,0.16476102753632973,0.041190256884082434,0.041190256884082434,0.041190256884082434,0.041190256884082434,0.041190256884082434
virtual_02746,0.12135355892648773,0.18086347724620766,0.07584597432905482,0.03792298716452741,0.03792298716452741,0.03792298716452741,0.05309218203033838,0.03792298716452741,0.2275379229871645,0.03792298716452741,0.03792298716452741,0.03792298716452741,0.03792298716452741,0.03792298716452741
virtual_02747,0.12592760437319436,0.12108423497422532,0.08284710814025943,0.041423554070129716,0.041423554070129716,0.11506542797258254,0.057992975698181605,0.041423554070129716,0.16569421628051886,0.041423554070129716,0.041423554070129716,0.041423554070129716,0.041423554070129716,0.041423554070129716
virtual_02748,0.24515800203873592,0.14525993883792046,0.06625891946992864,0.03312945973496432,0.03312945973496432,0.03312945973496432,0.04638124362895005,0.03312945973496432,0.19877675840978593,0.03312945973496432,0.03312945973496432,0.03312945973496432,0.03312945973496432,0.03312945973496432
virtual_02749,0.12131423757371525,0.15164279696714403,0.07582139848357201,0.03791069924178601,0.03791069924178601,0.10530749789385002,0.015164279696714406,0.03791069924178601,0.22746419545071606,0.03791069924178601,0.03791069924178601,0.03791069924178601,0.03791069924178601,0.03791069924178601
virtual_02750,0.05619299865743029,0.229832824488861,0.07760588878844658,0.03880294439422329,0.03880294439422329,0.03880294439422329,0.05432412215191261,0.03880294439422329,0.23281766636533976,0.03880294439422329,0.03880294439422329,0.03880294439422329,0.03880294439422329,0.03880294439422329
virtual_02751,0.27977044476327106,0.14825442372070777,0.06217120994739358,0.03108560497369679,0.03108560497369679,0.03108560497369679,0.043519846963175506,0.03108560497369679,0.18651362984218076,0.03108560497369679,0.03108560497369679,0.03108560497369679,0.03108560497369679,0.03108560497369679
virtual_02752,0.18322475570032568,0.14657980456026057,0.07328990228013028,0.03664495114006514,0.03664495114006514,0.06921824104234525,0.014657980456026058,0.03664495114006514,0.21986970684039087,0.03664495114006514,0.03664495114006514,0.03664495114006514,0.03664495114006514,0.03664495114006514
virtual_02753,0.07236722692126182,0.16009002795222707,0.08004501397611354,0.04002250698805677,0.04002250698805677,0.11117363052237991,0.01600900279522271,0.04002250698805677,0.24013504192834065,0.04002250698805677,0.04002250698805677,0.04002250698805677,0.04002250698805677,0.04002250698805677
virtual_02754,0.2697512346568505,0.06779150346489905,0.07663387348205981,0.03831693674102991,0.03831693674102991,0.07237643606638981,0.05364371143744187,0.03831693674102991,0.15326774696411963,0.03831693674102991,0.03831693674102991,0.03831693674102991,0.03831693674102991,0.03831693674102991
virtual_02755,0.15763195435092722,0.08202567760342365,0.09272467902995718,0.04636233951497859,0.04636233951497859,0.04636233951497859,0.06490727532097003,0.04636233951497859,0.18544935805991436,0.04636233951497859,0.04636233951497859,0.04636233951497859,0.04636233951497859,0.04636233951497859
virtual_02756,0.14333381691571156,0.08341796024952847,0.09429856376033655,0.04714928188016827,0.04714928188016827,0.04714928188016827,0.06600899463223558,0.04714928188016827,0.1885971275206731,0.04714928188016827,0.04714928188016827,0.04714928188016827,0.04714928188016827,0.04714928188016827
virtual_02757,0.11595185624682149,0.15256823190371246,0.07628411595185623,0.038142057975928116,0.038142057975928116,0.10595016104424476,0.01525682319037125,0.038142057975928116,0.2288523478555687,0.038142057975928116,0.038142057975928116,0.038142057975928116,0.038142057975928116,0.038142057975928116
virtual_02758,0.22397107306178873,0.14835690736998827,0.062214186961607985,0.031107093480803993,0.031107093480803993,0.08640859300223332,0.04354993087312559,0.031107093480803993,0.18664256088482398,0.031107093480803993,0.031107093480803993,0.031107093480803993,0.031107093480803993,0.031107093480803993
virtual_02759,0.05515923871670851,0.06687530729111028,0.09659766608715929,0.048298833043579646,0.048298833043579646,0.13416342512105456,0.0676183662610115,0.048298833043579646,0.19319533217431858,0.048298833043579646,0.048298833043579646,0.048298833043579646,0.048298833043579646,0.048298833043579646
virtual_02760,0.289367921081476,0.041103397880891485,0.08220679576178297,0.041103397880891485,0.041103397880891485,0.07763975155279501,0.016441359152356595,0.041103397880891485,0.16441359152356594,0.041103397880891485,0.041103397880891485,0.041103397880891485,0.041103397880891485,0.041103397880891485
